377451,0
378857,0
379657,0
380036,1
381038,0
381543,0
382242,0
385450,1
386250,1
387959,1
389357,0
390645,0
391748,0
393247,0
393550,1
395251,0
395756,0
395958,1
397154,0
397760,1
397861,1
406432,1
406836,0
412528,0
414229,1
415837,0
422632,0
424939,1
429040,0
432332,0
433839,1
436239,0
436845,0
441939,0
445543,1
448347,1
449753,1
453441,1
456346,0
459453,0
465852,0
467351,1
473952,0
475855,0
479762,1
480141,0
481951,0
485757,0
486759,1
492754,0
495255,1
497865,1
499566,0
500222,0
506234,1
510326,0
512835,1
513736,0
517239,1
519950,0
520228,1
521331,0
522434,0
523032,1
524135,1
525541,0
529549,0
529953,1
530635,1
531536,1
536647,0
540436,1
541943,0
545345,1
547046,0
548250,1
549757,0
552544,0
553344,0
555348,0
555651,0
557857,1
559053,0
561242,0
561444,1
562345,0
562446,0
565452,0
566454,0
567052,1
567961,0
568963,0
570243,0
571144,1
571548,1
572045,0
573249,1
573451,1
576255,0
579665,0
579867,0
580044,0
580347,0
580650,0
580751,1
581349,1
581450,1
583858,1
585256,0
585862,0
586460,0
587664,0
